delta,lam,ell,a,m_det,class,margin
11,18|6|6|2|2|2|2|2|2|2,10,6,47226,silent,47220
11,18|6|5|5|5|1|1|1|1|1,10,4,437832,silent,437828
11,18|6|5|5|4|2|1|1|1|1,10,18,2617915,silent,2617897
11,18|6|5|5|3|3|1|1|1|1,10,10,2245320,silent,2245310
11,18|6|5|5|3|2|2|1|1|1,10,30,3403079,silent,3403049
11,18|6|5|5|2|2|2|2|1|1,10,20,1171551,silent,1171531
11,18|6|5|4|4|3|1|1|1|1,10,6,2644094,silent,2644088
11,18|6|5|4|4|2|2|1|1|1,10,17,3326044,silent,3326027
11,18|6|5|4|3|3|2|1|1|1,10,13,4462784,silent,4462771
11,18|6|5|4|3|2|2|2|1|1,10,29,3557844,silent,3557815
11,18|6|5|4|2|2|2|2|2|1,10,18,896061,silent,896043
11,18|6|5|3|3|3|3|1|1|1,10,0,-1,a0,
11,18|6|5|3|3|3|2|2|1|1,10,3,1902268,silent,1902265
11,18|6|5|3|3|2|2|2|2|1,10,6,1027445,silent,1027439
11,18|6|5|3|2|2|2|2|2|2,10,3,199656,silent,199653
11,18|6|4|4|4|4|1|1|1|1,10,0,-1,a0,
11,18|6|4|4|4|3|2|1|1|1,10,3,1880577,silent,1880574
11,18|6|4|4|4|2|2|2|1|1,10,7,1199814,silent,1199807
11,18|6|4|4|3|3|3|1|1|1,10,1,1091188,silent,1091187
11,18|6|4|4|3|3|2|2|1|1,10,6,1889146,silent,1889140
11,18|6|4|4|3|2|2|2|2|1,10,11,953044,silent,953033
11,18|6|4|4|2|2|2|2|2|2,10,8,151733,silent,151725
11,18|6|4|3|3|3|3|2|1|1,10,0,-1,a0,
11,18|6|4|3|3|3|2|2|2|1,10,0,-1,a0,
11,18|6|4|3|3|2|2|2|2|2,10,0,-1,a0,
11,18|6|3|3|3|3|3|3|1|1,10,0,-1,a0,
11,18|6|3|3|3|3|3|2|2|1,10,0,-1,a0,
11,18|6|3|3|3|3|2|2|2|2,10,0,-1,a0,
11,18|5|5|5|5|2|1|1|1|1,10,6,334797,silent,334791
11,18|5|5|5|4|3|1|1|1|1,10,4,850141,silent,850137
11,18|5|5|5|4|2|2|1|1|1,10,11,1041682,silent,1041671
11,18|5|5|5|3|3|2|1|1|1,10,2,1139745,silent,1139743
11,18|5|5|5|3|2|2|2|1|1,10,6,880183,silent,880177
11,18|5|5|5|2|2|2|2|2|1,10,1,204053,silent,204052
11,18|5|5|4|4|4|1|1|1|1,10,0,-1,a0,
11,18|5|5|4|4|3|2|1|1|1,10,4,1506668,silent,1506664
11,18|5|5|4|4|2|2|2|1|1,10,10,951313,silent,951303
11,18|5|5|4|3|3|3|1|1|1,10,0,-1,a0,
11,18|5|5|4|3|3|2|2|1|1,10,2,1407556,silent,1407554
11,18|5|5|4|3|2|2|2|2|1,10,5,700221,silent,700216
11,18|5|5|4|2|2|2|2|2|2,10,0,-1,a0,
11,18|5|5|3|3|3|3|2|1|1,10,0,-1,a0,
11,18|5|5|3|3|3|2|2|2|1,10,0,-1,a0,
11,18|5|5|3|3|2|2|2|2|2,10,1,129035,silent,129034
11,18|5|4|4|4|4|2|1|1|1,10,0,-1,a0,
11,18|5|4|4|4|3|3|1|1|1,10,0,-1,a0,
11,18|5|4|4|4|3|2|2|1|1,10,3,781041,silent,781038
11,18|5|4|4|4|2|2|2|2|1,10,6,309258,silent,309252
11,18|5|4|4|3|3|3|2|1|1,10,0,-1,a0,
11,18|5|4|4|3|3|2|2|2|1,10,1,514677,silent,514676
11,18|5|4|4|3|2|2|2|2|2,10,2,150763,silent,150761
11,18|5|4|3|3|3|3|3|1|1,10,0,-1,a0,
11,18|5|4|3|3|3|3|2|2|1,10,0,-1,a0,
11,18|5|4|3|3|3|2|2|2|2,10,0,-1,a0,
11,18|5|3|3|3|3|3|3|2|1,10,0,-1,a0,
11,18|5|3|3|3|3|3|2|2|2,10,0,-1,a0,
11,18|4|4|4|4|4|3|1|1|1,10,0,-1,a0,
11,18|4|4|4|4|4|2|2|1|1,10,0,-1,a0,
11,18|4|4|4|4|3|3|2|1|1,10,0,-1,a0,
11,18|4|4|4|4|3|2|2|2|1,10,1,114576,silent,114575
11,18|4|4|4|4|2|2|2|2|2,10,3,27129,silent,27126
11,18|4|4|4|3|3|3|3|1|1,10,0,-1,a0,
11,18|4|4|4|3|3|3|2|2|1,10,0,-1,a0,
11,18|4|4|4|3|3|2|2|2|2,10,0,-1,a0,
11,18|4|4|3|3|3|3|3|2|1,10,0,-1,a0,
11,18|4|4|3|3|3|3|2|2|2,10,0,-1,a0,
11,18|4|3|3|3|3|3|3|3|1,10,0,-1,a0,
11,18|4|3|3|3|3|3|3|2|2,10,0,-1,a0,
11,18|3|3|3|3|3|3|3|3|2,10,0,-1,a0,
11,17|17|3|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|17|2|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|16|4|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|16|3|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|16|2|2|2|1|1|1|1|1,10,0,-1,a0,
11,17|15|5|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|15|4|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|15|3|3|1|1|1|1|1|1,10,0,-1,a0,
11,17|15|3|2|2|1|1|1|1|1,10,0,-1,a0,
11,17|15|2|2|2|2|1|1|1|1,10,0,-1,a0,
11,17|14|6|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|14|5|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|14|4|3|1|1|1|1|1|1,10,0,-1,a0,
11,17|14|4|2|2|1|1|1|1|1,10,0,-1,a0,
11,17|14|3|3|2|1|1|1|1|1,10,0,-1,a0,
11,17|14|3|2|2|2|1|1|1|1,10,0,-1,a0,
11,17|14|2|2|2|2|2|1|1|1,10,0,-1,a0,
11,17|13|7|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|13|6|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|13|5|3|1|1|1|1|1|1,10,0,-1,a0,
11,17|13|5|2|2|1|1|1|1|1,10,0,-1,a0,
11,17|13|4|4|1|1|1|1|1|1,10,1,191688,silent,191687
11,17|13|4|3|2|1|1|1|1|1,10,2,550867,silent,550865
11,17|13|4|2|2|2|1|1|1|1,10,2,300310,silent,300308
11,17|13|3|3|3|1|1|1|1|1,10,2,158398,silent,158396
11,17|13|3|3|2|2|1|1|1|1,10,5,257923,silent,257918
11,17|13|3|2|2|2|2|1|1|1,10,4,115704,silent,115700
11,17|13|2|2|2|2|2|2|1|1,10,3,16285,silent,16282
11,17|12|8|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|12|7|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|12|6|3|1|1|1|1|1|1,10,2,733556,silent,733554
11,17|12|6|2|2|1|1|1|1|1,10,3,728173,silent,728170
11,17|12|5|4|1|1|1|1|1|1,10,1,707650,silent,707649
11,17|12|5|3|2|1|1|1|1|1,10,9,1595032,silent,1595023
11,17|12|5|2|2|2|1|1|1|1,10,9,797226,silent,797217
11,17|12|4|4|2|1|1|1|1|1,10,5,929985,silent,929980
11,17|12|4|3|3|1|1|1|1|1,10,8,875232,silent,875224
11,17|12|4|3|2|2|1|1|1|1,10,17,1321244,silent,1321227
11,17|12|4|2|2|2|2|1|1|1,10,13,458667,silent,458654
11,17|12|3|3|3|2|1|1|1|1,10,11,489988,silent,489977
11,17|12|3|3|2|2|2|1|1|1,10,15,412153,silent,412138
11,17|12|3|2|2|2|2|2|1|1,10,12,128773,silent,128761
11,17|12|2|2|2|2|2|2|2|1,10,5,13199,silent,13194
11,17|11|9|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|11|8|2|1|1|1|1|1|1,10,1,371269,silent,371268
11,17|11|7|3|1|1|1|1|1|1,10,3,1042010,silent,1042007
11,17|11|7|2|2|1|1|1|1|1,10,4,1014707,silent,1014703
11,17|11|6|4|1|1|1|1|1|1,10,7,1434782,silent,1434775
11,17|11|6|3|2|1|1|1|1|1,10,22,2970448,silent,2970426
11,17|11|6|2|2|2|1|1|1|1,10,17,1425873,silent,1425856
11,17|11|5|5|1|1|1|1|1|1,10,2,710387,silent,710385
11,17|11|5|4|2|1|1|1|1|1,10,19,3169468,silent,3169449
11,17|11|5|3|3|1|1|1|1|1,10,22,2398285,silent,2398263
11,17|11|5|3|2|2|1|1|1|1,10,48,3496721,silent,3496673
11,17|11|5|2|2|2|2|1|1|1,10,33,1108823,silent,1108790
11,17|11|4|4|3|1|1|1|1|1,10,11,1758136,silent,1758125
11,17|11|4|4|2|2|1|1|1|1,10,17,2126877,silent,2126860
11,17|11|4|3|3|2|1|1|1|1,10,33,2518207,silent,2518174
11,17|11|4|3|2|2|2|1|1|1,10,43,1940831,silent,1940788
11,17|11|4|2|2|2|2|2|1|1,10,28,468088,silent,468060
11,17|11|3|3|3|3|1|1|1|1,10,6,451738,silent,451732
11,17|11|3|3|3|2|2|1|1|1,10,17,795383,silent,795366
11,17|11|3|3|2|2|2|2|1|1,10,17,432213,silent,432196
11,17|11|3|2|2|2|2|2|2|1,10,12,94743,silent,94731
11,17|11|2|2|2|2|2|2|2|2,10,3,6224,silent,6221
11,17|10|10|1|1|1|1|1|1|1,10,0,-1,a0,
11,17|10|9|2|1|1|1|1|1|1,10,0,-1,a0,
11,17|10|8|3|1|1|1|1|1|1,10,3,971342,silent,971339
11,17|10|8|2|2|1|1|1|1|1,10,7,938708,silent,938701
11,17|10|7|4|1|1|1|1|1|1,10,7,1834349,silent,1834342
11,17|10|7|3|2|1|1|1|1|1,10,26,3655895,silent,3655869
11,17|10|7|2|2|2|1|1|1|1,10,22,1719612,silent,1719590
11,17|10|6|5|1|1|1|1|1|1,10,8,1645229,silent,1645221
11,17|10|6|4|2|1|1|1|1|1,10,43,5717374,silent,5717331
11,17|10|6|3|3|1|1|1|1|1,10,35,4021944,silent,4021909
11,17|10|6|3|2|2|1|1|1|1,10,75,5765893,silent,5765818
11,17|10|6|2|2|2|2|1|1|1,10,41,1751074,silent,1751033
11,17|10|5|5|2|1|1|1|1|1,10,22,2972736,silent,2972714
11,17|10|5|4|3|1|1|1|1|1,10,37,5587824,silent,5587787
11,17|10|5|4|2|2|1|1|1|1,10,70,6539218,silent,6539148
11,17|10|5|3|3|2|1|1|1|1,10,72,6223620,silent,6223548
11,17|10|5|3|2|2|2|1|1|1,10,94,4611694,silent,4611600
11,17|10|5|2|2|2|2|2|1|1,10,46,1012902,silent,1012856
11,17|10|4|4|4|1|1|1|1|1,10,5,1350454,silent,1350449
11,17|10|4|4|3|2|1|1|1|1,10,32,4773088,silent,4773056
11,17|10|4|4|2|2|2|1|1|1,10,37,2885927,silent,2885890
11,17|10|4|3|3|3|1|1|1|1,10,19,2185276,silent,2185257
11,17|10|4|3|3|2|2|1|1|1,10,49,3719933,silent,3719884
11,17|10|4|3|2|2|2|2|1|1,10,50,1843021,silent,1842971
11,17|10|4|2|2|2|2|2|2|1,10,25,311261,silent,311236
11,17|10|3|3|3|3|2|1|1|1,10,6,875775,silent,875769
11,17|10|3|3|3|2|2|2|1|1,10,9,798376,silent,798367
11,17|10|3|3|2|2|2|2|2|1,10,8,291507,silent,291499
11,17|10|3|2|2|2|2|2|2|2,10,4,39369,silent,39365
11,17|9|9|3|1|1|1|1|1|1,10,2,402574,silent,402572
11,17|9|9|2|2|1|1|1|1|1,10,1,386106,silent,386105
11,17|9|8|4|1|1|1|1|1|1,10,6,1331992,silent,1331986
11,17|9|8|3|2|1|1|1|1|1,10,20,2609132,silent,2609112
11,17|9|8|2|2|2|1|1|1|1,10,16,1215065,silent,1215049
11,17|9|7|5|1|1|1|1|1|1,10,8,1895408,silent,1895400
11,17|9|7|4|2|1|1|1|1|1,10,38,6048714,silent,6048676
11,17|9|7|3|3|1|1|1|1|1,10,36,4130537,silent,4130501
11,17|9|7|3|2|2|1|1|1|1,10,71,5865016,silent,5864945
11,17|9|7|2|2|2|2|1|1|1,10,43,1745855,silent,1745812
11,17|9|6|6|1|1|1|1|1|1,10,8,944352,silent,944344
11,17|9|6|5|2|1|1|1|1|1,10,48,5930483,silent,5930435
11,17|9|6|4|3|1|1|1|1|1,10,65,8799961,silent,8799896
11,17|9|6|4|2|2|1|1|1|1,10,101,10129169,silent,10129068
11,17|9|6|3|3|2|1|1|1|1,10,96,8979216,silent,8979120
11,17|9|6|3|2|2|2|1|1|1,10,113,6520558,silent,6520445
11,17|9|6|2|2|2|2|2|1|1,10,50,1371786,silent,1371736
11,17|9|5|5|3|1|1|1|1|1,10,39,5047619,silent,5047580
11,17|9|5|5|2|2|1|1|1|1,10,66,5490978,silent,5490912
11,17|9|5|4|4|1|1|1|1|1,10,18,4109180,silent,4109162
11,17|9|5|4|3|2|1|1|1|1,10,106,13379615,silent,13379509
11,17|9|5|4|2|2|2|1|1|1,10,112,7789810,silent,7789698
11,17|9|5|3|3|3|1|1|1|1,10,36,4827015,silent,4826979
11,17|9|5|3|3|2|2|1|1|1,10,90,8073271,silent,8073181
11,17|9|5|3|2|2|2|2|1|1,10,87,3837825,silent,3837738
11,17|9|5|2|2|2|2|2|2|1,10,29,588387,silent,588358
11,17|9|4|4|4|2|1|1|1|1,10,10,3595272,silent,3595262
11,17|9|4|4|3|3|1|1|1|1,10,21,4050011,silent,4049990
11,17|9|4|4|3|2|2|1|1|1,10,48,6400974,silent,6400926
11,17|9|4|4|2|2|2|2|1|1,10,45,2464838,silent,2464793
11,17|9|4|3|3|3|2|1|1|1,10,20,3794836,silent,3794816
11,17|9|4|3|3|2|2|2|1|1,10,32,3322818,silent,3322786
11,17|9|4|3|2|2|2|2|2|1,10,28,1107157,silent,1107129
11,17|9|4|2|2|2|2|2|2|2,10,7,114723,silent,114716
11,17|9|3|3|3|3|3|1|1|1,10,0,-1,a0,
11,17|9|3|3|3|3|2|2|1|1,10,1,876821,silent,876820
11,17|9|3|3|3|2|2|2|2|1,10,1,497832,silent,497831
11,17|9|3|3|2|2|2|2|2|2,10,1,107975,silent,107974
11,17|8|8|5|1|1|1|1|1|1,10,5,854605,silent,854600
11,17|8|8|4|2|1|1|1|1|1,10,22,2648862,silent,2648840
11,17|8|8|3|3|1|1|1|1|1,10,11,1784977,silent,1784966
11,17|8|8|3|2|2|1|1|1|1,10,32,2528167,silent,2528135
11,17|8|8|2|2|2|2|1|1|1,10,15,744660,silent,744645
11,17|8|7|6|1|1|1|1|1|1,10,4,1034886,silent,1034882
11,17|8|7|5|2|1|1|1|1|1,10,36,5132570,silent,5132534
11,17|8|7|4|3|1|1|1|1|1,10,47,7075073,silent,7075026
11,17|8|7|4|2|2|1|1|1|1,10,80,8079179,silent,8079099
11,17|8|7|3|3|2|1|1|1|1,10,69,6964268,silent,6964199
11,17|8|7|3|2|2|2|1|1|1,10,83,5008840,silent,5008757
11,17|8|7|2|2|2|2|2|1|1,10,34,1033145,silent,1033111
11,17|8|6|6|2|1|1|1|1|1,10,26,2822002,silent,2821976
11,17|8|6|5|3|1|1|1|1|1,10,66,8303070,silent,8303004
11,17|8|6|5|2|2|1|1|1|1,10,93,8895120,silent,8895027
11,17|8|6|4|4|1|1|1|1|1,10,34,5477131,silent,5477097
11,17|8|6|4|3|2|1|1|1|1,10,133,17198640,silent,17198507
11,17|8|6|4|2|2|2|1|1|1,10,117,9824027,silent,9823910
11,17|8|6|3|3|3|1|1|1|1,10,39,5732909,silent,5732870
11,17|8|6|3|3|2|2|1|1|1,10,99,9508629,silent,9508530
11,17|8|6|3|2|2|2|2|1|1,10,81,4424694,silent,4424613
11,17|8|6|2|2|2|2|2|2|1,10,27,651047,silent,651020
11,17|8|5|5|4|1|1|1|1|1,10,29,4070832,silent,4070803
11,17|8|5|5|3|2|1|1|1|1,10,93,10449501,silent,10449408
11,17|8|5|5|2|2|2|1|1|1,10,83,5603620,silent,5603537
11,17|8|5|4|4|2|1|1|1|1,10,49,9312127,silent,9312078
11,17|8|5|4|3|3|1|1|1|1,10,48,9775674,silent,9775626
11,17|8|5|4|3|2|2|1|1|1,10,122,15201442,silent,15201320
11,17|8|5|4|2|2|2|2|1|1,10,87,5623805,silent,5623718
11,17|8|5|3|3|3|2|1|1|1,10,31,7116611,silent,7116580
11,17|8|5|3|3|2|2|2|1|1,10,51,6109700,silent,6109649
11,17|8|5|3|2|2|2|2|2|1,10,35,1950254,silent,1950219
11,17|8|5|2|2|2|2|2|2|2,10,7,183084,silent,183077
11,17|8|4|4|4|3|1|1|1|1,10,7,3452734,silent,3452727
11,17|8|4|4|4|2|2|1|1|1,10,17,4380938,silent,4380921
11,17|8|4|4|3|3|2|1|1|1,10,25,6226352,silent,6226327
11,17|8|4|4|3|2|2|2|1|1,10,41,5010922,silent,5010881
11,17|8|4|4|2|2|2|2|2|1,10,28,1294070,silent,1294042
11,17|8|4|3|3|3|3|1|1|1,10,2,1855126,silent,1855124
11,17|8|4|3|3|3|2|2|1|1,10,7,3297540,silent,3297533
11,17|8|4|3|3|2|2|2|2|1,10,9,1794945,silent,1794936
11,17|8|4|3|2|2|2|2|2|2,10,6,357390,silent,357384
11,17|8|3|3|3|3|3|2|1|1,10,0,-1,a0,
11,17|8|3|3|3|3|2|2|2|1,10,0,-1,a0,
11,17|8|3|3|3|2|2|2|2|2,10,0,-1,a0,
11,17|7|7|7|1|1|1|1|1|1,10,0,-1,a0,
11,17|7|7|6|2|1|1|1|1|1,10,8,1773422,silent,1773414
11,17|7|7|5|3|1|1|1|1|1,10,31,4231977,silent,4231946
11,17|7|7|5|2|2|1|1|1|1,10,44,4501570,silent,4501526
11,17|7|7|4|4|1|1|1|1|1,10,9,2634606,silent,2634597
11,17|7|7|4|3|2|1|1|1|1,10,63,8163509,silent,8163446
11,17|7|7|4|2|2|2|1|1|1,10,63,4629028,silent,4628965
11,17|7|7|3|3|3|1|1|1|1,10,23,2648312,silent,2648289
11,17|7|7|3|3|2|2|1|1|1,10,41,4371172,silent,4371131
11,17|7|7|3|2|2|2|2|1|1,10,37,2018766,silent,2018729
11,17|7|7|2|2|2|2|2|2|1,10,9,291327,silent,291318
11,17|7|6|6|3|1|1|1|1|1,10,25,3015664,silent,3015639
11,17|7|6|6|2|2|1|1|1|1,10,26,3134537,silent,3134511
11,17|7|6|5|4|1|1|1|1|1,10,37,5070949,silent,5070912
11,17|7|6|5|3|2|1|1|1|1,10,106,12591047,silent,12590941
11,17|7|6|5|2|2|2|1|1|1,10,74,6635034,silent,6634960
11,17|7|6|4|4|2|1|1|1|1,10,48,9159264,silent,9159216
11,17|7|6|4|3|3|1|1|1|1,10,52,9349633,silent,9349581
11,17|7|6|4|3|2|2|1|1|1,10,107,14424973,silent,14424866
11,17|7|6|4|2|2|2|2|1|1,10,69,5236723,silent,5236654
11,17|7|6|3|3|3|2|1|1|1,10,29,6273954,silent,6273925
11,17|7|6|3|3|2|2|2|1|1,10,40,5334121,silent,5334081
11,17|7|6|3|2|2|2|2|2|1,10,27,1669821,silent,1669794
11,17|7|6|2|2|2|2|2|2|2,10,5,150792,silent,150787
11,17|7|5|5|5|1|1|1|1|1,10,15,1290412,silent,1290397
11,17|7|5|5|4|2|1|1|1|1,10,59,7513717,silent,7513658
11,17|7|5|5|3|3|1|1|1|1,10,36,6368106,silent,6368070
11,17|7|5|5|3|2|2|1|1|1,10,80,9596625,silent,9596545
11,17|7|5|5|2|2|2|2|1|1,10,42,3258457,silent,3258415
11,17|7|5|4|4|3|1|1|1|1,10,23,7243006,silent,7242983
11,17|7|5|4|4|2|2|1|1|1,10,54,9059495,silent,9059441
11,17|7|5|4|3|3|2|1|1|1,10,43,12013455,silent,12013412
11,17|7|5|4|3|2|2|2|1|1,10,68,9495083,silent,9495015
11,17|7|5|4|2|2|2|2|2|1,10,32,2351725,silent,2351693
11,17|7|5|3|3|3|3|1|1|1,10,3,2815060,silent,2815057
11,17|7|5|3|3|3|2|2|1|1,10,8,4955903,silent,4955895
11,17|7|5|3|3|2|2|2|2|1,10,12,2644950,silent,2644938
11,17|7|5|3|2|2|2|2|2|2,10,5,503352,silent,503347
11,17|7|4|4|4|4|1|1|1|1,10,0,-1,a0,
11,17|7|4|4|4|3|2|1|1|1,10,11,4639237,silent,4639226
11,17|7|4|4|4|2|2|2|1|1,10,21,2938386,silent,2938365
11,17|7|4|4|3|3|3|1|1|1,10,5,2651553,silent,2651548
11,17|7|4|4|3|3|2|2|1|1,10,13,4560965,silent,4560952
11,17|7|4|4|3|2|2|2|2|1,10,19,2274454,silent,2274435
11,17|7|4|4|2|2|2|2|2|2,10,7,351581,silent,351574
11,17|7|4|3|3|3|3|2|1|1,10,0,-1,a0,
11,17|7|4|3|3|3|2|2|2|1,10,0,-1,a0,
11,17|7|4|3|3|2|2|2|2|2,10,1,498334,silent,498333
11,17|7|3|3|3|3|3|3|1|1,10,0,-1,a0,
11,17|7|3|3|3|3|3|2|2|1,10,0,-1,a0,
11,17|7|3|3|3|3|2|2|2|2,10,0,-1,a0,
11,17|6|6|6|4|1|1|1|1|1,10,14,1127116,silent,1127102
11,17|6|6|6|3|2|1|1|1|1,10,19,2597586,silent,2597567
11,17|6|6|6|2|2|2|1|1|1,10,6,1323111,silent,1323105
11,17|6|6|5|5|1|1|1|1|1,10,8,961738,silent,961730
11,17|6|6|5|4|2|1|1|1|1,10,36,5234568,silent,5234532
11,17|6|6|5|3|3|1|1|1|1,10,25,4328814,silent,4328789
11,17|6|6|5|3|2|2|1|1|1,10,45,6483940,silent,6483895
11,17|6|6|5|2|2|2|2|1|1,10,21,2164605,silent,2164584
11,17|6|6|4|4|3|1|1|1|1,10,17,4088491,silent,4088474
11,17|6|6|4|4|2|2|1|1|1,10,20,5076159,silent,5076139
11,17|6|6|4|3|3|2|1|1|1,10,27,6576978,silent,6576951
11,17|6|6|4|3|2|2|2|1|1,10,33,5155949,silent,5155916
11,17|6|6|4|2|2|2|2|2|1,10,19,1257483,silent,1257464
11,17|6|6|3|3|3|3|1|1|1,10,1,1437945,silent,1437944
11,17|6|6|3|3|3|2|2|1|1,10,6,2525874,silent,2525868
11,17|6|6|3|3|2|2|2|2|1,10,6,1334961,silent,1334955
11,17|6|6|3|2|2|2|2|2|2,10,4,251318,silent,251314
11,17|6|5|5|5|2|1|1|1|1,10,19,1783815,silent,1783796
11,17|6|5|5|4|3|1|1|1|1,10,22,4348829,silent,4348807
11,17|6|5|5|4|2|2|1|1|1,10,39,5281651,silent,5281612
11,17|6|5|5|3|3|2|1|1|1,10,18,5672574,silent,5672556
11,17|6|5|5|3|2|2|2|1|1,10,26,4329747,silent,4329721
11,17|6|5|5|2|2|2|2|2|1,10,7,982690,silent,982683
11,17|6|5|4|4|4|1|1|1|1,10,4,1809355,silent,1809351
11,17|6|5|4|4|3|2|1|1|1,10,22,6950409,silent,6950387
11,17|6|5|4|4|2|2|2|1|1,10,27,4331392,silent,4331365
11,17|6|5|4|3|3|3|1|1|1,10,3,3690158,silent,3690155
11,17|6|5|4|3|3|2|2|1|1,10,15,6297912,silent,6297897
11,17|6|5|4|3|2|2|2|2|1,10,18,3083565,silent,3083547
11,17|6|5|4|2|2|2|2|2|2,10,5,456585,silent,456580
11,17|6|5|3|3|3|3|2|1|1,10,0,-1,a0,
11,17|6|5|3|3|3|2|2|2|1,10,1,1732581,silent,1732580
11,17|6|5|3|3|2|2|2|2|2,10,1,531076,silent,531075
11,17|6|4|4|4|4|2|1|1|1,10,1,1364748,silent,1364747
11,17|6|4|4|4|3|3|1|1|1,10,3,1709124,silent,1709121
11,17|6|4|4|4|3|2|2|1|1,10,10,2733372,silent,2733362
11,17|6|4|4|4|2|2|2|2|1,10,13,1065444,silent,1065431
11,17|6|4|4|3|3|3|2|1|1,10,1,2041273,silent,2041272
11,17|6|4|4|3|3|2|2|2|1,10,3,1737725,silent,1737722
11,17|6|4|4|3|2|2|2|2|2,10,4,498738,silent,498734
11,17|6|4|3|3|3|3|3|1|1,10,0,-1,a0,
11,17|6|4|3|3|3|3|2|2|1,10,0,-1,a0,
11,17|6|4|3|3|3|2|2|2|2,10,0,-1,a0,
11,17|6|3|3|3|3|3|3|2|1,10,0,-1,a0,
11,17|6|3|3|3|3|3|2|2|2,10,0,-1,a0,
11,17|5|5|5|5|3|1|1|1|1,10,6,615688,silent,615682
11,17|5|5|5|5|2|2|1|1|1,10,6,697836,silent,697830
11,17|5|5|5|4|4|1|1|1|1,10,5,638153,silent,638148
11,17|5|5|5|4|3|2|1|1|1,10,9,2281156,silent,2281147
11,17|5|5|5|4|2|2|2|1|1,10,8,1377941,silent,1377933
11,17|5|5|5|3|3|3|1|1|1,10,0,-1,a0,
11,17|5|5|5|3|3|2|2|1|1,10,2,1632461,silent,1632459
11,17|5|5|5|3|2|2|2|2|1,10,2,772213,silent,772211
11,17|5|5|5|2|2|2|2|2|2,10,0,-1,a0,
11,17|5|5|4|4|4|2|1|1|1,10,5,1138037,silent,1138032
11,17|5|5|4|4|3|3|1|1|1,10,1,1388366,silent,1388365
11,17|5|5|4|4|3|2|2|1|1,10,8,2210655,silent,2210647
11,17|5|5|4|4|2|2|2|2|1,10,5,847033,silent,847028
11,17|5|5|4|3|3|3|2|1|1,10,0,-1,a0,
11,17|5|5|4|3|3|2|2|2|1,10,2,1307637,silent,1307635
11,17|5|5|4|3|2|2|2|2|2,10,1,368189,silent,368188
11,17|5|5|3|3|3|3|3|1|1,10,0,-1,a0,
11,17|5|5|3|3|3|3|2|2|1,10,0,-1,a0,
11,17|5|5|3|3|3|2|2|2|2,10,0,-1,a0,
11,17|5|4|4|4|4|3|1|1|1,10,0,-1,a0,
11,17|5|4|4|4|4|2|2|1|1,10,3,592408,silent,592405
11,17|5|4|4|4|3|3|2|1|1,10,1,942264,silent,942263
11,17|5|4|4|4|3|2|2|2|1,10,5,740540,silent,740535
11,17|5|4|4|4|2|2|2|2|2,10,3,166221,silent,166218
11,17|5|4|4|3|3|3|3|1|1,10,0,-1,a0,
11,17|5|4|4|3|3|3|2|2|1,10,0,-1,a0,
11,17|5|4|4|3|3|2|2|2|2,10,0,-1,a0,
11,17|5|4|3|3|3|3|3|2|1,10,0,-1,a0,
11,17|5|4|3|3|3|3|2|2|2,10,0,-1,a0,
11,17|5|3|3|3|3|3|3|3|1,10,0,-1,a0,
11,17|5|3|3|3|3|3|3|2|2,10,0,-1,a0,
11,17|4|4|4|4|4|4|1|1|1,10,0,-1,a0,
11,17|4|4|4|4|4|3|2|1|1,10,0,-1,a0,
11,17|4|4|4|4|4|2|2|2|1,10,2,87666,silent,87664
11,17|4|4|4|4|3|3|3|1|1,10,0,-1,a0,
11,17|4|4|4|4|3|3|2|2|1,10,0,-1,a0,
11,17|4|4|4|4|3|2|2|2|2,10,1,64270,silent,64269
11,17|4|4|4|3|3|3|3|2|1,10,0,-1,a0,
11,17|4|4|4|3|3|3|2|2|2,10,0,-1,a0,
11,17|4|4|3|3|3|3|3|3|1,10,0,-1,a0,
11,17|4|4|3|3|3|3|3|2|2,10,0,-1,a0,
11,17|4|3|3|3|3|3|3|3|2,10,0,-1,a0,
11,17|3|3|3|3|3|3|3|3|3,10,0,-1,a0,
11,16|16|5|1|1|1|1|1|1|1,10,0,-1,a0,
11,16|16|4|2|1|1|1|1|1|1,10,0,-1,a0,
11,16|16|3|3|1|1|1|1|1|1,10,0,-1,a0,
11,16|16|3|2|2|1|1|1|1|1,10,0,-1,a0,
11,16|16|2|2|2|2|1|1|1|1,10,0,-1,a0,
11,16|15|6|1|1|1|1|1|1|1,10,0,-1,a0,
11,16|15|5|2|1|1|1|1|1|1,10,0,-1,a0,
11,16|15|4|3|1|1|1|1|1|1,10,0,-1,a0,
11,16|15|4|2|2|1|1|1|1|1,10,0,-1,a0,
